Japanese encephalitis, Estonia, 0
Japanese encephalitis, Kiribati, 0
Japanese encephalitis, United Kingdom, 0
Japanese encephalitis, Qatar, 0
Japanese encephalitis, Czech Republic, 0
Japanese encephalitis, Samoa, 0
Measles, Trinidad and Tobago, 0
Measles, Ecuador, 201.00
Measles, Sudan, 5616.00
Measles, Equatorial Guinea, 0
Measles, Russian Federation, 629.00
Measles, Andorra, 0
Measles, Marshall Islands, 0
Measles, Israel, 70
Measles, Solomon Islands, 0
Measles, Czech Republic, 17.00
Measles, Gabon, 2
Measles, Mongolia, 0
Measles, San Marino, 0
Measles, United Republic of Tanzania, 1622
Measles, Pakistan, 4386.00
Measles, Kazakhstan, 127.00
Measles, Colombia, 6.00
Measles, Antigua and Barbuda, 0
Measles, Bhutan, 10
Measles, Netherlands, 51.00
Measles, Philippines, 6538.00
Measles, Nigeria, 18843.00
Measles, Tunisia, 11.00
Measles, Turkey, 111.00
Measles, Saint Vincent and the Grenadines, 0
Measles, Tuvalu, 0
Measles, Germany, 1607.00
Measles, Croatia, 12
Meningitis, Ethiopia, 150
Meningitis, Sudan, 524.00
Mumps, Palau, 0
Mumps, Seychelles, 0
Mumps, United States of America, 404.00
Mumps, Liberia, 0
Mumps, Mexico, 2685.00
Mumps, Gambia, 0
Mumps, Kuwait, 62
Mumps, Qatar, 368.00
Mumps, Saint Vincent and the Grenadines, 0
Mumps, Armenia, 15.00
Mumps, Italy, 726.00
Mumps, Mongolia, 1016.00
Mumps, Sri Lanka, 1129.00
Mumps, Brunei Darussalam, 19.00
Mumps, Azerbaijan, 101.00
Mumps, Netherlands, 610
Pertussis, Canada, 676.00
Pertussis, Iceland, 0
Pertussis, Sierra Leone, 23.00
Pertussis, Brazil, 1774.00
Pertussis, Algeria, 1.00
Pertussis, Japan, 4395.00
Pertussis, Zimbabwe, 0
Pertussis, Spain, 3088.00
Pertussis, Liberia, 0
Pertussis, Chile, 2582
Pertussis, Cuba, 0
Pertussis, Nauru, 0
Pertussis, South Africa, 181.00
Pertussis, Bangladesh, 44.00
Pertussis, Timor-Leste, 4.00
Pertussis, Tonga, 0
Pertussis, Vietnam, 105.00
Pertussis, Grenada, 0
Pertussis, Portugal, 32
Pertussis, Paraguay, 11.00
Pertussis, Seychelles, 5.00
Pertussis, San Marino, 0
Pertussis, Maldives, 0
Pertussis, Morocco, 35.00
Pertussis, Uzbekistan, 36.00
Pertussis, Lebanon, 7.00
Pertussis, Kuwait, 16.00
Pertussis, Serbia, 25.00
Pertussis, Australia, 38040
Pertussis, Denmark, 71.00
Pertussis, Botswana, 0
Pertussis, Sweden, 177.00
Pertussis, Gambia, 0
Pertussis, Italy, 302
Congenital Rubella Syndrome, Nigeria, 0
Congenital Rubella Syndrome, Antigua and Barbuda, 0
Congenital Rubella Syndrome, New Zealand, 0
Congenital Rubella Syndrome, Sweden, 1.00
Congenital Rubella Syndrome, Bahrain, 0
Congenital Rubella Syndrome, Zambia, 0
Congenital Rubella Syndrome, Kiribati, 0
Congenital Rubella Syndrome, Bolivia, 0
Congenital Rubella Syndrome, Qatar, 0
Congenital Rubella Syndrome, Luxembourg, 0
Congenital Rubella Syndrome, Vietnam, 189.00
Congenital Rubella Syndrome, Finland, 1.00
Congenital Rubella Syndrome, Solomon Islands, 0
Congenital Rubella Syndrome, Madagascar, 0
Congenital Rubella Syndrome, Norway, 0
Congenital Rubella Syndrome, Australia, 0
Congenital Rubella Syndrome, France, 0
Congenital Rubella Syndrome, Saint Lucia, 0
Congenital Rubella Syndrome, Bulgaria, 0
Congenital Rubella Syndrome, Belarus, 0
Congenital Rubella Syndrome, Georgia, 0
Congenital Rubella Syndrome, Lithuania, 0
Congenital Rubella Syndrome, Canada, 1.00
Congenital Rubella Syndrome, Samoa, 0
Congenital Rubella Syndrome, Niue, 0
Rubella, Ukraine, 3667.00
Rubella, Montenegro, 0
Rubella, Bosnia and Herzegovina, 31.00
Rubella, Bangladesh, 5631.00
Rubella, Greece, 0
Rubella, South Africa, 3266.00
Rubella, Mali, 125.00
Rubella, Republic of Korea, 53.00
Rubella, Kuwait, 38.00
Rubella, Maldives, 1.00
Rubella, South Korea, 5.00
Rubella, Mexico, 0
Rubella, Cameroon, 106.00
Rubella, Niue, 0
Rubella, Jordan, 1.00
Rubella, Afghanistan, 750
Rubella, Malaysia, 374.00
Rubella, Canada, 2
Rubella, China, 65549.00
Rubella, Morocco, 8.00
Rubella, Bulgaria, 41.00
Rubella, Cook Islands, 0
Rubella, Croatia, 0
Rubella, Dominican Republic, 0
Rubella, Bolivia, 0
Rubella, Estonia, 0
Rubella, Iran, 20
Neonatal tetanus, Guatemala, 1.00
Neonatal tetanus, Nigeria, 82
Neonatal tetanus, Cameroon, 31.00
Neonatal tetanus, South Sudan, 45.00
Neonatal tetanus, Malawi, 8.00
Neonatal tetanus, Singapore, 0
Neonatal tetanus, Cook Islands, 0
Neonatal tetanus, Bulgaria, 0
Neonatal tetanus, Comoros, 0
Neonatal tetanus, Portugal, 0
Neonatal tetanus, France, 0
Neonatal tetanus, Italy, 0
Neonatal tetanus, Syria, 2
Neonatal tetanus, Saudi Arabia, 14.00
Neonatal tetanus, Georgia, 0
Neonatal tetanus, Slovakia, 0
Neonatal tetanus, United States of America, 1.00
Neonatal tetanus, Ecuador, 2
Neonatal tetanus, Cabo Verde, 0
Neonatal tetanus, Netherlands, 0
Neonatal tetanus, Gabon, 0
Neonatal tetanus, Botswana, 0
Neonatal tetanus, Russian Federation, 0
Neonatal tetanus, Chile, 0
Neonatal tetanus, Swaziland, 0
Neonatal tetanus, El Salvador, 0
Neonatal tetanus, Mozambique, 47.00
Neonatal tetanus, Namibia, 5.00
Neonatal tetanus, Papua New Guinea, 56.00
Neonatal tetanus, New Zealand, 0
Neonatal tetanus, Bahrain, 0
Neonatal tetanus, Togo, 28.00
Neonatal tetanus, Philippines, 166.00
Tetanus, Democratic Republic of the Congo, 943.00
Tetanus, Benin, 6.00
Tetanus, Romania, 20
Tetanus, Costa Rica, 1.00
Tetanus, Palau, 0
Tetanus, Zambia, 0
Tetanus, Tuvalu, 0
Tetanus, Burundi, 2
Tetanus, Turkey, 24.00
Tetanus, Seychelles, 0
Tetanus, Somalia, 233.00
Tetanus, Algeria, 0
Tetanus, Jordan, 0
Tetanus, Sudan, 174.00
Tetanus, Swaziland, 1.00
Tetanus, Republic of Korea, 19.00
Tetanus, Senegal, 144.00
Tetanus, Solomon Islands, 0
Tetanus, United States of America, 37.00
Tetanus, Lesotho, 0
Tetanus, Afghanistan, 20
Tetanus, Madagascar, 728.00
Tetanus, Gambia, 2
Tetanus, Chile, 12
Tetanus, Sri Lanka, 14.00
Tetanus, Turkmenistan, 0
Tetanus, United Kingdom, 3.00
Tetanus, Belgium, 0
Tetanus, Lithuania, 2
Tetanus, Nigeria, 114.00
Tetanus, Uzbekistan, 0
Tetanus, Namibia, 10
Tetanus, Antigua and Barbuda, 0
Tetanus, Montenegro, 1.00
Yellow fever, Armenia, 0
Yellow fever, Jordan, 0
Yellow fever, Niger, 20
Yellow fever, Gabon, 0
Yellow fever, Bhutan, 0
Yellow fever, United Kingdom, 0
Yellow fever, Trinidad and Tobago, 0
Yellow fever, Antigua and Barbuda, 0
Yellow fever, Guyana, 0
Yellow fever, United States of America, 0
Yellow fever, Portugal, 0
Yellow fever, Panama, 0
Yellow fever, Senegal, 7.00
Yellow fever, Cyprus, 0
Yellow fever, Sweden, 0
Yellow fever, Belarus, 0
Yellow fever, Mexico, 0
Yellow fever, Ghana, 30
Yellow fever, Slovakia, 0
Yellow fever, Equatorial Guinea, 0
Yellow fever, Azerbaijan, 0
Yellow fever, Bahrain, 0
Yellow fever, Canada, 2
Yellow fever, Estonia, 0
Yellow fever, Algeria, 0
Cholera, Canada, 2
Cholera, United States of America, 10
Cholera, Burundi, 355
Cholera, Ethiopia, 31509
Cholera, Somalia, 208
Cholera, France, 1
Cholera, Cambodia, 588
Cholera, Thailand, 1974
Cholera, Chad, 6395
Cholera, Democratic Republic of the Congo, 13884
Cholera, Djibouti, 2047
Cholera, Niger, 1154
Cholera, Zimbabwe, 951
Cholera, Cote d'Ivoire, 32
Cholera, Djibouti, 127
Cholera, Niger, 2324
Cholera, Nigeria, 23377
Cholera, Senegal, 5
Cholera, Canada, 9
Cholera, Chile, 1
Cholera, Venezuela, 49
Cholera, Congo, 762
Cholera, Singapore, 2
Cholera, Sweden, 1
Cholera, Ukraine, 33
Cholera, Nepal, 12
Cholera, Republic of Korea, 3
Cholera, Germany, 4
Cholera, United Kingdom, 32
Cholera, Cameroon, 363
Cholera, Liberia, 219
Cholera, China, 77
Cholera, Nepal, 34
Cholera, Singapore, 2
Cholera, Bahamas, 1
Poliomyelitis, Albania, 0
Poliomyelitis, Antigua and Barbuda, 0
Poliomyelitis, Azerbaijan, 0
Poliomyelitis, Azerbaijan, 0
Poliomyelitis, Bahamas, 0
Poliomyelitis, Bangladesh, 0
Poliomyelitis, Bangladesh, 0
Poliomyelitis, Barbados, 0
Poliomyelitis, Belgium, 0
Poliomyelitis, Bosnia and Herzegovina, 0
Poliomyelitis, Brunei Darussalam, 0
Poliomyelitis, Burundi, 0
Poliomyelitis, Canada, 0
Poliomyelitis, Central African Republic, 0
Poliomyelitis, Chad, 5
Poliomyelitis, China, 0
Poliomyelitis, Congo, 0
Poliomyelitis, Congo, 1
Poliomyelitis, Cote d'Ivoire, 0
Poliomyelitis, Cuba, 0
Poliomyelitis, Cyprus, 0
Poliomyelitis, Democratic Republic of the Congo, 93
Poliomyelitis, Djibouti, 0
Poliomyelitis, Ecuador, 0
Poliomyelitis, Ecuador, 0
Poliomyelitis, El Salvador, 0
Poliomyelitis, Equatorial Guinea, 0
Poliomyelitis, Ethiopia, 0
Poliomyelitis, France, 0
Poliomyelitis, Gambia, 0
Poliomyelitis, Georgia, 0
Poliomyelitis, Ghana, 0
Poliomyelitis, Guatemala, 0
Poliomyelitis, Honduras, 0
Poliomyelitis, India, 0
Poliomyelitis, Iraq, 0
Poliomyelitis, Japan, 0
Poliomyelitis, Kenya, 0
Poliomyelitis, Kenya, 1
Poliomyelitis, Kenya, 0
Poliomyelitis, Kuwait, 0
Poliomyelitis, Kyrgyzstan, 0
Poliomyelitis, Latvia, 0
Poliomyelitis, Liberia, 0
Poliomyelitis, Luxembourg, 0
Poliomyelitis, Malaysia, 0
Poliomyelitis, Malta, 0
Poliomyelitis, Malta, 0
Poliomyelitis, Malta, 0
Poliomyelitis, Mauritania, 5
Poliomyelitis, Mauritius, 0
Poliomyelitis, Mauritius, 0
Poliomyelitis, Mauritius, 0
Poliomyelitis, Micronesia, 0
Poliomyelitis, Monaco, 0
Poliomyelitis, New Zealand, 0
Poliomyelitis, New Zealand, 0
Poliomyelitis, Nigeria, 62
Poliomyelitis, Nigeria, 21
Poliomyelitis, Niue, 0
Poliomyelitis, Panama, 0
Poliomyelitis, Poland, 0
Poliomyelitis, Republic of Moldova, 0
Poliomyelitis, Rwanda, 0
Poliomyelitis, Saint Lucia, 0
Poliomyelitis, Samoa, 0
Poliomyelitis, San Marino, 0
Poliomyelitis, Saudi Arabia, 0
Poliomyelitis, Saudi Arabia, 0
Poliomyelitis, Senegal, 0
Poliomyelitis, Slovakia, 0
Poliomyelitis, Slovenia, 0
Poliomyelitis, Sudan, 0
Poliomyelitis, Sweden, 0
Poliomyelitis, Tajikistan, 460
Poliomyelitis, Tonga, 0
Poliomyelitis, Trinidad and Tobago, 0
Poliomyelitis, Ukraine, 0
Poliomyelitis, United States of America, 0
Poliomyelitis, Uruguay, 0
Poliomyelitis, Vanuatu, 0
Poliomyelitis, Venezuela, 0
Poliomyelitis, Zambia, 0
Neonatal tetanus, Afghanistan, 21
Measles, Angola, 4458
Yellow fever, Angola, 0
Congenital Rubella Syndrome, Albania, 0
Rubella, Albania, 1
Rubella, Andorra, 0
Diphtheria, United Arab Emirates, 0
Congenital Rubella Syndrome, Argentina, 0
Tetanus, Armenia, 1
Pertussis, Antigua and Barbuda, 0
Poliomyelitis, Antigua and Barbuda, 0
Poliomyelitis, Australia, 0
Poliomyelitis, Azerbaijan, 0
Yellow fever, Azerbaijan, 0
Rubella, Burundi, 11
Japanese encephalitis, Belgium, 0
Measles, Belgium, 109
Pertussis, Belgium, 548
Poliomyelitis, Benin, 0
Rubella, Burkina Faso, 677
Mumps, Bulgaria, 58
Poliomyelitis, Bulgaria, 0
Rubella, Bahrain, 4
Measles, Bahamas, 0
Rubella, Bahamas, 0
Neonatal tetanus, Bahamas, 0
Measles, Bosnia and Herzegovina, 22
Mumps, Bosnia and Herzegovina, 7881
Congenital Rubella Syndrome, Belarus, 0
Congenital Rubella Syndrome, Belize, 0
Rubella, Belize, 0
Rubella, Bolivia, 0
Neonatal tetanus, Bolivia, 0
Yellow fever, Bolivia, 3
Measles, Brazil, 2
Mumps, Brazil, 0
Pertussis, Brazil, 5400
Yellow fever, Brazil, 0
Poliomyelitis, Barbados, 0
Rubella, Brunei Darussalam, 1
Diphtheria, Bhutan, 0
Measles, Botswana, 7
Poliomyelitis, Central African Republic, 0
Rubella, Central African Republic, 11
Neonatal tetanus, Central African Republic, 65
Yellow fever, Canada, 3
Congenital Rubella Syndrome, Switzerland, 0
Pertussis, Chile, 5762
Poliomyelitis, Chile, 0
Pertussis, China, 2183
Measles, Cote d'Ivoire, 137
Rubella, Cote d'Ivoire, 298
Measles, Cameroon, 609
Tetanus, Cameroon, 23
Pertussis, Democratic Republic of the Congo, 3407
Poliomyelitis, Congo, 0
Rubella, Congo, 22
Yellow fever, Cook Islands, 0
Poliomyelitis, Costa Rica, 0
Congenital Rubella Syndrome, Costa Rica, 0
Rubella, Costa Rica, 0
Measles, Cuba, 0
Yellow fever, Cuba, 0
Pertussis, Cyprus, 16
Pertussis, Czech Republic, 738
Poliomyelitis, Czech Republic, 0
Poliomyelitis, Dominica, 0
Neonatal tetanus, Dominica, 0
Neonatal tetanus, Denmark, 0
Mumps, Dominican Republic, 0
Poliomyelitis, Dominican Republic, 0
Congenital Rubella Syndrome, Dominican Republic, 0
Congenital Rubella Syndrome, Algeria, 0
Rubella, Ecuador, 0
Poliomyelitis, Eritrea, 0
Japanese encephalitis, Spain, 0
Tetanus, Spain, 12
Japanese encephalitis, Estonia, 0
Measles, Estonia, 4
Pertussis, Estonia, 149
Yellow fever, Estonia, 0
Poliomyelitis, Micronesia, 0
Neonatal tetanus, Gabon, 2
Diphtheria, United Kingdom, 0
Mumps, United Kingdom, 3178
Pertussis, Georgia, 346
Meningitis, Ghana, 454
Poliomyelitis, Ghana, 0
Rubella, Ghana, 272
Meningitis, Gambia, 248
Mumps, Gambia, 0
Neonatal tetanus, Gambia, 0
Tetanus, Gambia, 0
Pertussis, Guinea-Bissau, 0
Tetanus, Guinea-Bissau, 0
Yellow fever, Guinea-Bissau, 0
Measles, Equatorial Guinea, 1190
Poliomyelitis, Equatorial Guinea, 0
Neonatal tetanus, Equatorial Guinea, 0
Japanese encephalitis, Greece, 0
Diphtheria, Grenada, 0
Measles, Guatemala, 0
Pertussis, Guatemala, 273
Tetanus, Honduras, 17
Japanese encephalitis, Croatia, 0
Neonatal tetanus, Croatia, 0
Tetanus, Croatia, 1
Mumps, Haiti, 0
Pertussis, Hungary, 5
Poliomyelitis, Hungary, 0
Diphtheria, Indonesia, 1192
Tetanus, Indonesia, 106
Poliomyelitis, India, 0
Rubella, India, 1025
Diphtheria, Ireland, 0
Japanese encephalitis, Ireland, 0
Measles, Ireland, 107
Tetanus, Ireland, 1
Yellow fever, Ireland, 0
Diphtheria, Iran, 150
Measles, Iran, 332
Poliomyelitis, Iran, 0
Neonatal tetanus, Iceland, 0
Yellow fever, Iceland, 0
Mumps, Israel, 93
Neonatal tetanus, Italy, 0
Tetanus, Italy, 64
Pertussis, Jamaica, 2
Japanese encephalitis, Japan, 2
Neonatal tetanus, Japan, 0
Yellow fever, Japan, 0
Japanese encephalitis, Kazakhstan, 0
Measles, Kazakhstan, 55
Tetanus, Kazakhstan, 1
Congenital Rubella Syndrome, Kenya, 0
Congenital Rubella Syndrome, Saint Kitts and Nevis, 0
Neonatal tetanus, Saint Kitts and Nevis, 0
Japanese encephalitis, Republic of Korea, 20
Rubella, Republic of Korea, 27
Tetanus, Republic of Korea, 17
Yellow fever, Republic of Korea, 0
Diphtheria, Kuwait, 0
Japanese encephalitis, Kuwait, 0
Measles, Kuwait, 27
Pertussis, Kuwait, 83
Pertussis, Laos, 412
Poliomyelitis, Laos, 0
Rubella, Lebanon, 3
Congenital Rubella Syndrome, Liberia, 0
Neonatal tetanus, Liberia, 12
Tetanus, Liberia, 12
Measles, Libya, 320
Poliomyelitis, Saint Lucia, 0
Rubella, Saint Lucia, 0
Congenital Rubella Syndrome, Sri Lanka, 12
Neonatal tetanus, Lesotho, 0
Tetanus, Lesotho, 0
Diphtheria, Lithuania, 0
Mumps, Lithuania, 62
Tetanus, Lithuania, 2
Diphtheria, Latvia, 8
Poliomyelitis, Latvia, 0
Congenital Rubella Syndrome, Latvia, 0
Diphtheria, Morocco, 0
Poliomyelitis, Monaco, 0
Pertussis, Republic of Moldova, 92
Congenital Rubella Syndrome, Republic of Moldova, 0
Neonatal tetanus, Madagascar, 9
Mumps, Mexico, 5683
Pertussis, Mexico, 978
Poliomyelitis, Marshall Islands, 0
Congenital Rubella Syndrome, Marshall Islands, 0
Measles, Macedonia, 7
Mumps, Macedonia, 97
Rubella, Mali, 19
Tetanus, Mali, 108
Yellow fever, Mali, 0
Diphtheria, Montenegro, 0
Japanese encephalitis, Montenegro, 0
Neonatal tetanus, Montenegro, 0
Yellow fever, Montenegro, 0
Yellow fever, Mongolia, 0
Tetanus, Mozambique, 110
Measles, Mauritania, 35
Poliomyelitis, Mauritius, 0
Rubella, Mauritius, 9
Poliomyelitis, Malawi, 0
Congenital Rubella Syndrome, Malaysia, 1
Rubella, Malaysia, 789
Neonatal tetanus, Malaysia, 9
Diphtheria, Namibia, 2
Measles, Niger, 272
Meningitis, Niger, 311
Mumps, Niger, 0
Tetanus, Nigeria, 112
Measles, Nicaragua, 0
Tetanus, Nicaragua, 1
Japanese encephalitis, Niue, 0
Mumps, Niue, 0
Pertussis, Niue, 0
Yellow fever, Niue, 0
Tetanus, Netherlands, 1
Neonatal tetanus, Norway, 0
Measles, Nepal, 3362
Mumps, Nepal, 35874
Japanese encephalitis, New Zealand, 0
Measles, New Zealand, 68
Tetanus, New Zealand, 2
Japanese encephalitis, Oman, 0
Pertussis, Oman, 165
Yellow fever, Oman, 0
Rubella, Pakistan, 483
Measles, Panama, 0
Mumps, Palau, 0
Poliomyelitis, Palau, 0
Rubella, Papua New Guinea, 33
Neonatal tetanus, Papua New Guinea, 32
Diphtheria, Poland, 0
Tetanus, Poland, 19
Mumps, Portugal, 158
Rubella, Portugal, 3
Diphtheria, Paraguay, 0
Rubella, Paraguay, 0
Neonatal tetanus, Paraguay, 1
Diphtheria, Qatar, 0
Neonatal tetanus, Qatar, 0
Yellow fever, Qatar, 0
Measles, Romania, 7450
Tetanus, Romania, 7
Mumps, Russian Federation, 394
Rubella, Rwanda, 172
Tetanus, Rwanda, 0
Measles, Saudi Arabia, 294
Tetanus, Saudi Arabia, 21
Poliomyelitis, Singapore, 0
Congenital Rubella Syndrome, Singapore, 2
Yellow fever, El Salvador, 0
Poliomyelitis, Serbia, 0
Measles, South Sudan, 1952
Poliomyelitis, Sao Tome and Principe, 0
Tetanus, Sao Tome and Principe, 0
Diphtheria, Suriname, 0
Mumps, Slovenia, 8
Pertussis, Slovenia, 178
Poliomyelitis, Sweden, 0
Congenital Rubella Syndrome, Sweden, 0
Rubella, Sweden, 50
Neonatal tetanus, Sweden, 0
Diphtheria, Swaziland, 0
Japanese encephalitis, Swaziland, 0
Congenital Rubella Syndrome, Swaziland, 0
Neonatal tetanus, Swaziland, 0
Neonatal tetanus, Seychelles, 0
Diphtheria, Togo, 0
Measles, Togo, 238
Meningitis, Togo, 266
Yellow fever, Togo, 12
Yellow fever, Thailand, 0
Measles, Timor-Leste, 16
Pertussis, Timor-Leste, 0
Yellow fever, Timor-Leste, 0
Pertussis, Tonga, 4
Poliomyelitis, Tonga, 0
Congenital Rubella Syndrome, Trinidad and Tobago, 0
Neonatal tetanus, Trinidad and Tobago, 0
Diphtheria, Tunisia, 0
Japanese encephalitis, Tunisia, 0
Measles, Tunisia, 48
Yellow fever, Tunisia, 0
Neonatal tetanus, Tuvalu, 0
Tetanus, Tuvalu, 0
Tetanus, Uganda, 1019
Pertussis, Ukraine, 2286
Poliomyelitis, Ukraine, 0
Diphtheria, Uruguay, 0
Pertussis, Uruguay, 598
Tetanus, Uruguay, 0
Yellow fever, Uruguay, 0
Pertussis, United States of America, 47693
Poliomyelitis, United States of America, 0
Congenital Rubella Syndrome, Saint Vincent and the Grenadines, 0
Rubella, Saint Vincent and the Grenadines, 0
Yellow fever, Saint Vincent and the Grenadines, 0
Measles, Venezuela, 1
Mumps, Venezuela, 0
Tetanus, Samoa, 0
Diphtheria, Yemen, 0
Measles, Yemen, 2177
Tetanus, Yemen, 115
Yellow fever, Yemen, 0
Rubella, South Africa, 2298
Tetanus, South Africa, 1
Japanese encephalitis, Zambia, 0
Poliomyelitis, Zambia, 0
Malaria, Zambia, 0
Malaria, Iraq, 0
Malaria, Algeria, 4
Malaria, Azerbaijan, 4
Malaria, Tajikistan, 18
Malaria, Tajikistan, 65
Malaria, Paraguay, 79
Malaria, Bhutan, 82
Malaria, Panama, 413
Malaria, Gabon, 660
Malaria, Bhutan, 972
Malaria, Botswana, 1046
Malaria, Mexico, 1118
Malaria, Nicaragua, 1235
Malaria, Ecuador, 1871
Malaria, Nepal, 2725
Malaria, Sao Tome and Principe, 2740
Malaria, South Africa, 2759
Malaria, Malaysia, 3801
Malaria, Ecuador, 4120
Malaria, Comoros, 5982
Malaria, Bolivia, 7126
Poliomyelitis, Belize, 0
Poliomyelitis, Bolivia, 0
Poliomyelitis, Bolivia, 0
Poliomyelitis, Bosnia and Herzegovina, 0
Poliomyelitis, Brazil, 0
Poliomyelitis, Cambodia, 0
Poliomyelitis, Cabo Verde, 0
Poliomyelitis, Central African Republic, 0
Poliomyelitis, Chile, 0
Poliomyelitis, Chile, 0
Poliomyelitis, Chile, 0
Poliomyelitis, Comoros, 0
Poliomyelitis, Cook Islands, 0
Poliomyelitis, Denmark, 0
Poliomyelitis, Denmark, 0
Poliomyelitis, Dominica, 0
Poliomyelitis, Dominica, 0
Poliomyelitis, Dominican Republic, 0
Poliomyelitis, El Salvador, 0
Poliomyelitis, El Salvador, 0
Poliomyelitis, Eritrea, 0
Poliomyelitis, Ethiopia, 0
Poliomyelitis, Fiji, 0
Poliomyelitis, Gabon, 0
Poliomyelitis, Gabon, 1
Poliomyelitis, Georgia, 0
Poliomyelitis, Georgia, 0
Poliomyelitis, Guinea, 0
Poliomyelitis, Haiti, 0
Poliomyelitis, Iran, 0
Poliomyelitis, Iran, 0
Poliomyelitis, Ireland, 0
Poliomyelitis, Japan, 0
Poliomyelitis, Kazakhstan, 0
Poliomyelitis, Kiribati, 0
Poliomyelitis, Kiribati, 0
Poliomyelitis, Latvia, 0
Poliomyelitis, Lesotho, 0
Poliomyelitis, Libya, 0
Poliomyelitis, Maldives, 0
Poliomyelitis, Mauritania, 0
Poliomyelitis, Micronesia, 0
Poliomyelitis, Mongolia, 0
Poliomyelitis, Morocco, 0
Poliomyelitis, Mozambique, 0
Poliomyelitis, Niger, 2
Poliomyelitis, Palau, 0
Poliomyelitis, Philippines, 0
Poliomyelitis, Philippines, 0
Poliomyelitis, Qatar, 0
Poliomyelitis, Qatar, 0
Poliomyelitis, Romania, 0
Poliomyelitis, Romania, 0
Poliomyelitis, Saint Kitts and Nevis, 0
Poliomyelitis, Saint Kitts and Nevis, 0
Poliomyelitis, Samoa, 0
Poliomyelitis, Sierra Leone, 0
Poliomyelitis, Sierra Leone, 1
Poliomyelitis, Singapore, 0
Poliomyelitis, Slovenia, 0
Poliomyelitis, South Africa, 0
Poliomyelitis, South Africa, 0
Poliomyelitis, Sri Lanka, 0
Poliomyelitis, Sri Lanka, 0
Poliomyelitis, Suriname, 0
Poliomyelitis, Swaziland, 0
Poliomyelitis, Swaziland, 0
Poliomyelitis, Switzerland, 0
Poliomyelitis, Togo, 0
Poliomyelitis, Trinidad and Tobago, 0
Poliomyelitis, Tuvalu, 0
Poliomyelitis, Tuvalu, 0
Poliomyelitis, Ukraine, 0
Poliomyelitis, Ukraine, 0
Poliomyelitis, Uzbekistan, 0
Poliomyelitis, Venezuela, 0
Poliomyelitis, Vietnam, 0
Poliomyelitis, Zimbabwe, 0
Tetanus, Afghanistan, 37
Rubella, Angola, 65
Diphtheria, Albania, 0
Measles, Albania, 9
Yellow fever, Albania, 0
Measles, Andorra, 0
Mumps, Andorra, 1
Yellow fever, Andorra, 0
Tetanus, United Arab Emirates, 3
Mumps, Argentina, 4619
Tetanus, Argentina, 10
Yellow fever, Argentina, 0
Rubella, Armenia, 1
Yellow fever, Antigua and Barbuda, 0
Pertussis, Australia, 23855
Yellow fever, Australia, 0
Rubella, Austria, 23
Japanese encephalitis, Azerbaijan, 0
Neonatal tetanus, Azerbaijan, 0
Poliomyelitis, Belgium, 0
Diphtheria, Benin, 0
Tetanus, Benin, 7
Meningitis, Burkina Faso, 2917
Pertussis, Bangladesh, 13
Neonatal tetanus, Bulgaria, 0
Tetanus, Bulgaria, 2
Yellow fever, Bulgaria, 0
Diphtheria, Bahrain, 0
Neonatal tetanus, Bahrain, 0
Pertussis, Bahamas, 0
Poliomyelitis, Bahamas, 0
Rubella, Bosnia and Herzegovina, 17
Tetanus, Bosnia and Herzegovina, 0
Diphtheria, Belarus, 0
Japanese encephalitis, Belarus, 0
Neonatal tetanus, Belarus, 0
Tetanus, Belarus, 0
Poliomyelitis, Belize, 0
Yellow fever, Belize, 0
Pertussis, Bolivia, 0
Poliomyelitis, Bolivia, 0
Congenital Rubella Syndrome, Bolivia, 0
Neonatal tetanus, Brazil, 2
Neonatal tetanus, Barbados, 0
Tetanus, Barbados, 0
Pertussis, Brunei Darussalam, 3
Tetanus, Brunei Darussalam, 0
Poliomyelitis, Botswana, 0
Meningitis, Central African Republic, 210
Tetanus, Central African Republic, 74
Yellow fever, Central African Republic, 0
Measles, Switzerland, 61
Tetanus, Chile, 6
Yellow fever, Chile, 0
Mumps, China, 479518
Neonatal tetanus, Cote d'Ivoire, 9
Tetanus, Cote d'Ivoire, 9
Yellow fever, Cote d'Ivoire, 4
Meningitis, Democratic Republic of the Congo, 9339
Mumps, Congo, 0
Pertussis, Congo, 12
Congenital Rubella Syndrome, Cook Islands, 0
Poliomyelitis, Comoros, 0
Japanese encephalitis, Cabo Verde, 0
Measles, Cabo Verde, 0
Tetanus, Cabo Verde, 2
Yellow fever, Cabo Verde, 0
Mumps, Costa Rica, 30
Pertussis, Cuba, 0
Congenital Rubella Syndrome, Cuba, 0
Rubella, Cuba, 0
Diphtheria, Cyprus, 0
Yellow fever, Cyprus, 0
Measles, Czech Republic, 22
Mumps, Czech Republic, 3902
Neonatal tetanus, Czech Republic, 0
Congenital Rubella Syndrome, Germany, 1
Yellow fever, Germany, 0
Poliomyelitis, Djibouti, 0
Poliomyelitis, Denmark, 0
Congenital Rubella Syndrome, Denmark, 0
Diphtheria, Dominican Republic, 0
Tetanus, Dominican Republic, 40
Yellow fever, Dominican Republic, 0
Diphtheria, Algeria, 0
Japanese encephalitis, Algeria, 0
Tetanus, Ecuador, 1
Poliomyelitis, Egypt, 0
Rubella, Egypt, 35
Pertussis, Spain, 3439
Rubella, Spain, 64
Diphtheria, Estonia, 0
Poliomyelitis, Ethiopia, 9
Measles, Fiji, 0
